Label,items
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'seq', '0x8000000b', 'age', '346', 'csum', '0x7e37', 'older', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000b', 'csum', '0x7e37', 'received', 'flush']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'schedule']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000b', 'csum', '0x7e37', 'flushing', 'flooding']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', 'seq', '0x8000000b', 'age', '346', 'csum', '0x393d', 'older', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000b', 'csum', '0x393d', 'received', 'flush']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000b', 'csum', '0x393d', 'flushing', 'flooding']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37', 'same', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d', 'same', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'delayed', 'acks']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'start']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'calc', 'spt']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'process', 'summaries', 'for', 'ospf-instance-1', 'router-id', 'ospf-area-1']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'process', 'externals']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'received', 'acks']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'install', 'routes']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'post', 'process', 'summaries']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'done']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'hello']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'loopback', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'hello']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'older', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x7c38']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000c', 'csum', '0x7c38', 'received']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'schedule']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000c', 'csum', '0x7c38', 'schedule', 'decay', 'age', '3597']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000c', 'csum', '0x7c38', 'flooding']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', 'older', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x373e']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000c', 'csum', '0x373e', 'received']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000c', 'csum', '0x373e', 'schedule', 'decay', 'age', '3597']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000c', 'csum', '0x373e', 'flooding']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'seq', '0x8000000c', 'age', 'csum', '0x7c38', 'same', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x7c38']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', 'seq', '0x8000000c', 'age', 'csum', '0x373e', 'same', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x373e']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'delayed', 'acks']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'start']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'calc', 'spt']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'process', 'summaries', 'for', 'ospf-instance-1', 'router-id', 'ospf-area-1']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'process', 'externals']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'delayed', 'acks']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'install', 'routes']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'post', 'process', 'summaries']"
UPSTREAM_FAILURE,"['r-dist-3', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'done']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'loopback', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'update', 'external', '100', '172', 'seq', '0x8000000b', 'age', '344', 'csum', '0x7e37', 'older', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000b', 'csum', '0x7e37', 'received', 'flush']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'schedule']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000b', 'csum', '0x7e37', 'flushing', 'flooding']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'update', 'external', '100', 'seq', '0x8000000b', 'age', '344', 'csum', '0x393d', 'older', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000b', 'csum', '0x393d', 'received', 'flush']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000b', 'csum', '0x393d', 'flushing', 'flooding']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37', 'same', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', 'update', 'external', '100', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d', 'same', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37', 'same', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d', 'same', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37', 'same', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x7e37']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d', 'same', 'with', 'seq', '0x8000000b', 'age', '3600', 'csum', '0x393d']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'start']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'calc', 'spt']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'process', 'summaries', 'for', 'ospf-instance-1', 'router-id', 'ospf-area-1']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'process', 'externals']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'send', 'delayed', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'delayed', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'install', 'routes']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'post', 'process', 'summaries']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'done']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'received', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'received', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'send', 'direct', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'send', 'direct', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'loopback', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'hello']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'update', 'external', '100', '172', 'older', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x7c38']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000c', 'csum', '0x7c38', 'received']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'schedule']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000c', 'csum', '0x7c38', 'schedule', 'decay', 'age', '3599']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', '172', 'seq', '0x8000000c', 'csum', '0x7c38', 'flooding']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', '100', 'update', 'external', '100', 'older', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x373e']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000c', 'csum', '0x373e', 'received']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000c', 'csum', '0x373e', 'schedule', 'decay', 'age', '3599']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'lsa', 'external', 'originator', '100', 'seq', '0x8000000c', 'csum', '0x373e', 'flooding']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'flood', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'seq', '0x8000000c', 'age', 'csum', '0x7c38', 'same', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x7c38']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'neighbor', 'router-id', 'update', 'external', '100', 'seq', '0x8000000c', 'age', 'csum', '0x373e', 'same', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x373e']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'receive', 'update']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', '172', 'seq', '0x8000000c', 'age', 'csum', '0x7c38', 'same', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x7c38']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'update', 'external', '100', 'seq', '0x8000000c', 'age', 'csum', '0x373e', 'same', 'with', 'seq', '0x8000000c', 'age', 'csum', '0x373e']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'calc', 'start']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'calc', 'spt']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'process', 'summaries', 'for', 'ospf-instance-1', 'router-id', 'ospf-area-1']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'process', 'externals']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', '100', 'send', 'delayed', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'send', 'delayed', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'received', 'acks']"
UPSTREAM_FAILURE,"['r-core-1', 'ospf', 'ospf-instance-1', 'router-id', 'ospf-area-1', 'interface', 'broadcast', 'neighbor', 'router-id', 'received', 'acks']"
